juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
NT,2,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,2,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,3,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,3,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
NT,3,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,3,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,3,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,3,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,3,300,ABIE,SPP,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,3,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
NT,3,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,3,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,3,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,3,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,3,1300,BETU,SPP,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,3,1303,BETU,PAP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,3,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,3,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,4,100,PICE,SPP,,0.5796514984,0.9378860789,435.92250000000001,28,3.1073253637999998
NT,4,101,PICE,MAR,,0.6503911130,0.9623315058,72.867500000000007,31,0.58749001889999997
NT,4,105,PICE,GLA,,0.5796514984,0.9378860789,435.92250000000001,28,3.1073253637999998
NT,4,203,PINU,BAN,,0.9091153658,0.8381818758,35.017499999999998,3,0.48333099689999998
NT,4,204,PINU,CON,,1.2162377304,0.8232616768,322.90766029999997,9,2.2056540777999998
NT,4,204,PINU,CON,LAT,1.2162377304,0.8232616768,322.90766029999997,9,2.2056540777999998
NT,4,216,PINU,MUR,,1.2162377304,0.8232616768,322.90766029999997,9,2.2056540777999998
NT,4,300,ABIE,SPP,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,4,302,ABIE,BAL,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,4,304,ABIE,LAS,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,4,500,PSEU,MEN,,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,4,500,PSEU,MEN,MEN,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,4,500,PSEU,MEN,GLA,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,4,500,PSEU,SPP,,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,4,601,LARI,DEC,,0.5895473900,0.9550140168,199.53544905999999,26,1.0667683034
NT,4,602,LARI,LAR,,0.8731040686,0.8270371676,9.7524999999999995,4,0.10851102999999999
NT,4,1200,POPU,SPP,,0.5678507511,0.9459614803,451.73612403999999,21,3.4944476093999999
NT,4,1201,POPU,TRE,,0.6276799339,0.9303624668,106.84,5,1.8474312211999999
NT,4,1203,POPU,BAL,,0.4076663168,0.9796663556,364.49530192999998,4,0.87590334969999994
NT,4,1203,POPU,BAL,BAL,0.4076663168,0.9796663556,364.49530192999998,4,0.87590334969999994
NT,4,1301,BETU,ALL,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,4,1303,BETU,PAP,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,4,1303,BETU,PAP,PAP,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,4,1305,BETU,ALA,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,4,1305,BETU,NEO,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,5,100,PICE,SPP,,0.4656486298,0.9774880674,648.11789773999999,403,4.1208626982999998
NT,5,101,PICE,MAR,,0.5810778741,0.9600529769,392.98012476000002,81,2.1295139966000001
NT,5,105,PICE,GLA,,0.4656486298,0.9774880674,648.11789773999999,403,4.1208626982999998
NT,5,203,PINU,BAN,,0.4237196182,1.0273961260,228.61569283,30,1.6787929614999999
NT,5,204,PINU,CON,,0.6123370957,0.9463157509,627.71148980999999,729,4.1639931590000003
NT,5,204,PINU,CON,LAT,0.6123370957,0.9463157509,627.71148980999999,729,4.1639931590000003
NT,5,216,PINU,MUR,,0.6186204702,0.9446451189,627.71148980999999,759,4.1452955763999997
NT,5,300,ABIE,SPP,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,5,302,ABIE,BAL,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,5,304,ABIE,LAS,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,5,500,PSEU,MEN,,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,5,500,PSEU,MEN,MEN,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,5,500,PSEU,MEN,GLA,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,5,500,PSEU,SPP,,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,5,601,LARI,DEC,,0.5895473900,0.9550140168,199.53544905999999,26,1.0667683034
NT,5,602,LARI,LAR,,0.5895473900,0.9550140168,199.53544905999999,26,1.0667683034
NT,5,1200,POPU,SPP,,0.5081216409,0.9724404427,802.89670489000002,247,2.9715351776999999
NT,5,1201,POPU,TRE,,0.5081216409,0.9724404427,802.89670489000002,247,2.9715351776999999
NT,5,1203,POPU,BAL,,0.5504656975,0.9447731151,504.07910798,36,3.7459103419000002
NT,5,1203,POPU,BAL,BAL,0.5504656975,0.9447731151,504.07910798,36,3.7459103419000002
NT,5,1301,BETU,ALL,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,5,1303,BETU,PAP,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,5,1303,BETU,PAP,PAP,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,5,1305,BETU,ALA,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,5,1305,BETU,NEO,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,100,PICE,SPP,,0.4656486298,0.9774880674,648.11789773999999,403,4.1208626982999998
NT,9,101,PICE,MAR,,0.5810778741,0.9600529769,392.98012476000002,81,2.1295139966000001
NT,9,104,PICE,ENG,,0.5799296376,0.9339728907,344.45976567000002,5,1.7085863805999999
NT,9,104,PICE,ENG,GLA,0.5799296376,0.9339728907,344.45976567000002,5,1.7085863805999999
NT,9,105,PICE,GLA,,0.4656486298,0.9774880674,648.11789773999999,403,4.1208626982999998
NT,9,109,PICE,SPP,,0.4656486298,0.9774880674,648.11789773999999,403,4.1208626982999998
NT,9,203,PINU,BAN,,0.4237196182,1.0273961260,228.61569283,30,1.6787929614999999
NT,9,204,PINU,CON,,0.6123370957,0.9463157509,627.71148980999999,729,4.1639931590000003
NT,9,204,PINU,CON,LAT,0.6123370957,0.9463157509,627.71148980999999,729,4.1639931590000003
NT,9,216,PINU,MUR,,0.6186204702,0.9446451189,627.71148980999999,759,4.1452955763999997
NT,9,300,ABIE,SPP,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,9,302,ABIE,BAL,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,9,304,ABIE,LAS,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,9,305,ABIE,MX2,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,9,306,ABIE,MIX,,0.3926970989,0.9971157398,423.80330269000001,38,5.1089021160000003
NT,9,500,PSEU,MEN,,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,9,500,PSEU,MEN,MEN,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,9,500,PSEU,MEN,GLA,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,9,500,PSEU,SPP,,0.7389661523,0.9152583915,477.87548132000001,9,13.600887379
NT,9,600,LARI,SPP,,0.5895473900,0.9550140168,199.53544905999999,26,1.0667683034
NT,9,601,LARI,DEC,,0.5895473900,0.9550140168,199.53544905999999,26,1.0667683034
NT,9,602,LARI,LAR,,0.5895473900,0.9550140168,199.53544905999999,26,1.0667683034
NT,9,604,LARI,LYA,,0.5895473900,0.9550140168,199.53544905999999,26,1.0667683034
NT,9,1150,UNKN,SPP,,0.6155922590,0.9400894447,648.11789773999999,1113,6.8616032087000001
NT,9,1200,POPU,SPP,,0.5081216409,0.9724404427,802.89670489000002,247,2.9715351776999999
NT,9,1201,POPU,TRE,,0.5081216409,0.9724404427,802.89670489000002,247,2.9715351776999999
NT,9,1203,POPU,BAL,BAL,0.5504656975,0.9447731151,504.07910798,36,3.7459103419000002
NT,9,1203,POPU,BAL,,0.5504656975,0.9447731151,504.07910798,36,3.7459103419000002
NT,9,1301,BETU,ALL,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,1303,BETU,PAP,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,1303,BETU,PAP,PAP,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,1305,BETU,ALA,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,1305,BETU,NEO,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,1404,ACER,NEG,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,1500,GENH,SPP,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,9,1550,GENH,SPP,,0.7431254378,0.9229018437,217.08427506999999,4,2.9435375583000001
NT,11,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,11,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
NT,11,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,11,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,11,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,11,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,11,300,ABIE,SPP,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
NT,11,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
NT,11,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,11,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,11,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,11,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,11,1303,BETU,PAP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,11,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,11,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,12,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,12,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
NT,12,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
NT,12,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,12,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,12,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,12,300,ABIE,SPP,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
NT,12,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
NT,12,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
NT,12,1200,POPU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,12,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,12,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,12,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,12,1303,BETU,PAP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,12,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NT,12,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
NU,1,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,1,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
NU,1,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,1,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
NU,1,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NU,1,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NU,1,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,1,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,1,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,1,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,2,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,2,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
NU,2,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,2,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
NU,2,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NU,2,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NU,2,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,2,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,2,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,2,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,3,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,3,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
NU,3,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,3,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
NU,3,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NU,3,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NU,3,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,3,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,3,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,3,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,5,101,PICE,MAR,,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,5,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
NU,5,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,5,202,PINU,STR,,1.0174662558,0.8299513778,835.86000001000002,1177,11.545288569
NU,5,203,PINU,BAN,,1.4816296067,0.7682288440,395.44999998999998,3708,5.5864130648000003
NU,5,209,PINU,RES,,0.9764529586,0.8505695470,506.80000001000002,171,12.602191357000001
NU,5,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
NU,5,401,TSUG,CAN,,1.1314926378,0.8358950327,577.76999999999998,424,12.528302037
NU,5,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NU,5,701,THUJ,OCC,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
NU,5,801,JUNI,VIR,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
NU,5,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NU,5,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,5,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,5,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999000006,6203,8.6407911604999992
NU,5,1301,BETU,ALL,,1.0607760422,0.8559550234,425.88,3493,9.7548979399999993
NU,5,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,5,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,5,1401,ACER,SAH,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
NU,5,1405,ACER,RUB,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
NU,5,1550,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
NU,15,101,PICE,MAR,,0.9614861705,0.8672641964,275.39999999999998,77,2.7701057728
NU,15,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
NU,15,107,PICE,MAR,RUB,0.9614861705,0.8672641964,275.39999999999998,77,2.7701057728
NU,15,202,PINU,STR,,1.0174662558,0.8299513778,835.86000001000002,1177,11.545288569
NU,15,203,PINU,BAN,,0.6693039066,0.9713419108,132.21000000000001,11,2.1354402217000001
NU,15,209,PINU,RES,,0.9764529586,0.8505695470,506.80000001000002,171,12.602191357000001
NU,15,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
NU,15,401,TSUG,CAN,,1.1314926378,0.8358950327,577.76999999999998,424,12.528302037
NU,15,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
NU,15,701,THUJ,OCC,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
NU,15,801,JUNI,VIR,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
NU,15,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
NU,15,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,15,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
NU,15,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999000006,6203,8.6407911604999992
NU,15,1301,BETU,ALL,,1.0607760422,0.8559550234,425.88,3493,9.7548979399999993
NU,15,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,15,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
NU,15,1401,ACER,SAH,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
NU,15,1405,ACER,RUB,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
NU,15,1550,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
ON,5,1301,BETU,ALL,,0.9417166489,0.8749288870,420.56,3486,9.3251880697999994
ON,5,1405,ACER,RUB,,0.8347713117,0.8988218503,348.11000000000001,1886,8.1130736781999993
ON,6,100,PICE,SPP,,0.8121659990,0.8718886262,271.41500000000002,28,2.4822974898000001
ON,6,101,PICE,MAR,,0.7358867408,0.9245170798,375.34001409000001,511,3.0058925901000002
ON,6,103,PICE,ABI,,2.2818697084,0.6944342897,367.44999999999999,552,15.10536465
ON,6,105,PICE,GLA,,0.8121659990,0.8718886262,271.41500000000002,28,2.4822974898000001
ON,6,202,PINU,STR,,0.5644854785,0.9262971171,788.64495350000004,34,6.5835396769000001
ON,6,203,PINU,BAN,,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,6,204,PINU,CON,,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,6,204,PINU,CON,LAT,0.8288337827,0.8997139694,382.60350906000002,652,3.5415415968000001
ON,6,209,PINU,RES,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,6,210,PINU,RIG,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,6,211,PINU,SYL,,0.4132188845,1.0038000802,695.86808688999997,38,6.4408021870000001
ON,6,300,ABIE,SPP,,0.5214918480,0.9669001868,226.83175173999999,38,2.2411122113999999
ON,6,302,ABIE,BAL,,0.5214918480,0.9669001868,226.83175173999999,38,2.2411122113999999
ON,6,401,TSUG,CAN,,0.9973980569,0.8660664878,264.84249999999997,5,9.9982978302000003
ON,6,602,LARI,LAR,,0.5652696639,0.9750324574,195.89750000000001,4,0.025442471800000001
ON,6,700,THUJ,SPP,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,6,701,THUJ,OCC,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,6,801,JUNI,VIR,,0.5389934105,0.9246307138,552.36447261000001,33,6.7440758180999998
ON,6,1200,POPU,SPP,,0.5564312410,0.9548712274,570.77215183999999,358,2.7526945834999998
ON,6,1201,POPU,TRE,,0.5564312410,0.9548712274,570.77215183999999,358,2.7526945834999998
ON,6,1203,POPU,BAL,,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,6,1203,POPU,BAL,BAL,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,6,1205,POPU,DEL,,0.7486469030,0.9085640380,613.06999999000004,158,7.5352175024000001
ON,6,1205,POPU,DEL,DEL,0.7486469030,0.9085640380,613.06999999000004,158,7.5352175024000001
ON,6,1206,POPU,GRA,,0.5046943759,0.9762125101,138.72499999999999,3,0.29096074859999999
ON,6,1301,BETU,ALL,,0.9417166489,0.8749288870,420.56,3486,9.3251880697999994
ON,6,1303,BETU,PAP,,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,6,1303,BETU,PAP,PAP,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,6,1304,BETU,POP,,0.7457478417,0.9315965995,293.75830729,97,4.3422487294999996
ON,6,1400,ACER,SPP,,0.9458699251,0.9129278956,291.36500000000001,22,8.6476591592999998
ON,6,1401,ACER,SAH,,1.0721541339,0.8993501494,260.55250000000001,13,4.5127121924000004
ON,6,1404,ACER,NEG,,1.0534056907,0.8798041802,509.08999999999997,5790,11.017067108999999
ON,6,1405,ACER,RUB,,0.4923308636,1.0206119905,136.85499999999999,6,4.9281933296
ON,6,1406,ACER,SAC,,0.9746397803,0.8934911735,503.75,3870,10.561835114000001
ON,6,1601,CARY,COR,,1.0962551388,0.8469686185,178.28,10,7.1005013659999996
ON,6,1701,JUGL,CIN,,0.9274071076,0.8942718538,480.94999999999999,1450,11.594144649
ON,6,1702,JUGL,NIG,,0.9274071076,0.8942718538,480.94999999999999,1450,11.594144649
ON,6,1900,OSTR,SPP,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,6,1900,OSTR,VIR,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,6,1950,CARP,CAR,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,6,1950,CARP,SPP,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,6,2000,FAGU,GRA,,0.9781705257,0.8885915352,480.94999999999999,494,11.474408733000001
ON,6,2100,QUER,SPP,,0.9108291168,0.9175926352,359.70999999999998,333,9.8740546425000009
ON,6,2101,QUER,ALB,,0.9108291168,0.9175926352,359.70999999999998,333,9.8740546425000009
ON,6,2102,QUER,BIC,,0.9108291168,0.9175926352,359.70999999999998,333,9.8740546425000009
ON,6,2104,QUER,MAC,,0.9108291168,0.9175926352,359.70999999999998,333,9.8740546425000009
ON,6,2108,QUER,RUB,,0.9108291168,0.9175926352,359.70999999999998,333,9.8740546425000009
ON,6,2200,ULMU,SPP,,0.6376304125,0.9571269529,163.47,33,2.4207110952000002
ON,6,2201,ULMU,AME,,0.6376304125,0.9571269529,163.47,33,2.4207110952000002
ON,6,2600,SASS,ALB,,0.4793119364,0.9806441351,422.01409541999999,18,2.0912627436000002
ON,6,2700,PLAT,OCC,,0.6181412783,0.9339742432,456.79000000000002,96,7.5812595163000003
ON,6,2801,PRUN,SER,,0.2775103947,1.1574670937,228.66999999999999,24,3.2339084269999998
ON,6,2802,PRUN,PEN,,0.8805452727,0.8986369364,113.01999999,134,4.5606542066999998
ON,6,2804,PRUN,VIR,,0.8805452727,0.8986369364,113.01999999,134,4.5606542066999998
ON,6,2804,PRUN,VIR,VIR,0.8805452727,0.8986369364,113.01999999,134,4.5606542066999998
ON,6,2900,GLED,TRI,,0.6181412783,0.9339742432,456.79000000000002,96,7.5812595163000003
ON,6,2901,ROBI,PSE,,0.6181412783,0.9339742432,456.79000000000002,96,7.5812595163000003
ON,6,3000,TILI,AME,,0.6181412783,0.9339742432,456.79000000000002,96,7.5812595163000003
ON,6,3400,FRAX,SPP,,0.8790589342,0.8718061310,375.39999999999998,221,5.8982182621000003
ON,6,3401,FRAX,AME,,0.5086337811,1.0032559159,278.85000000000002,13,7.9276010030000004
ON,6,3402,FRAX,NIG,,0.8790589342,0.8718061310,375.39999999999998,221,5.8982182621000003
ON,6,3403,FRAX,PEN,,0.8790589342,0.8718061310,375.39999999999998,221,5.8982182621000003
ON,6,3405,FRAX,PEN,SUB,0.8790589342,0.8718061310,375.39999999999998,221,5.8982182621000003
ON,6,3405,FRAX,PEN,,0.8790589342,0.8718061310,375.39999999999998,221,5.8982182621000003
ON,6,3500,SALI,SPP,,1.0276422825,0.8310928164,119.81999999999999,104,4.2094978630000002
ON,6,3501,SALI,NIG,,1.0276422825,0.8310928164,119.81999999999999,104,4.2094978630000002
ON,6,3960,SORB,SPP,,1.1007547896,0.9229874190,134.91,11,5.0097909505000002
ON,6,3980,CAST,DEN,,0.9781705257,0.8885915352,480.94999999999999,494,11.474408733000001
ON,6,3990,ASIM,TRI,,0.8805452727,0.8986369364,113.01999999,134,4.5606542066999998
ON,7,1301,BETU,ALL,,0.7619291513,0.9397836601,406.69,1170,7.4468493416000001
ON,7,1405,ACER,RUB,,0.7384548369,0.9374796496,596.11000000000001,1588,6.8965328160999997
ON,7,1900,OSTR,SPP,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,7,1900,OSTR,VIR,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,7,1950,CARP,CAR,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,7,1950,CARP,SPP,,0.3539450302,1.1140029287,175.38,17,5.0054319084000003
ON,7,3930,MALU,COR,,5.2363825788,0.5479654048,67.799999999999997,10,14.311412170000001
